timestamp,price_balancing_energy_positive,price_balancing_energy_negative
1603338300,0.1,0.1
1603339200,0.1,0.1
1603340100,0.1,0.1
1603341000,0.1,0.1
1603341900,0.1,0.1
1603342800,0.1,0.1
1603343700,0.1,0.1
1603344600,0.1,0.1
1603345500,0.1,0.1
1603346400,0.1,0.1
1603347300,0.1,0.1
1603348200,0.1,0.1
1603349100,0.1,0.1
1603350000,0.1,0.1
1603350900,0.1,0.1
1603351800,0.1,0.1
1603352700,0.1,0.1
1603353600,0.1,0.1
1603354500,0.1,0.1
1603355400,0.1,0.1
1603356300,0.1,0.1
1603357200,0.1,0.1
1603358100,0.1,0.1
1603359000,0.1,0.1
1603359900,0.1,0.1
1603360800,0.1,0.1
1603361700,0.1,0.1
1603362600,0.1,0.1
1603363500,0.1,0.1
1603364400,0.1,0.1
1603365300,0.1,0.1
1603366200,0.1,0.1
1603367100,0.1,0.1
1603368000,0.1,0.1
1603368900,0.1,0.1
1603369800,0.1,0.1
1603370700,0.1,0.1
1603371600,0.1,0.1
1603372500,0.1,0.1
1603373400,0.1,0.1
1603374300,0.1,0.1
1603375200,0.1,0.1
1603376100,0.1,0.1
1603377000,0.1,0.1
1603377900,0.1,0.1
1603378800,0.1,0.1
1603379700,0.1,0.1
1603380600,0.1,0.1
1603381500,0.1,0.1
1603382400,0.1,0.1
1603383300,0.1,0.1
1603384200,0.1,0.1
1603385100,0.1,0.1
1603386000,0.1,0.1
1603386900,0.1,0.1
1603387800,0.1,0.1
1603388700,0.1,0.1
1603389600,0.1,0.1
1603390500,0.1,0.1
1603391400,0.1,0.1
1603392300,0.1,0.1
1603393200,0.1,0.1
1603394100,0.1,0.1
1603395000,0.1,0.1
1603395900,0.1,0.1
1603396800,0.1,0.1
1603397700,0.1,0.1
1603398600,0.1,0.1
1603399500,0.1,0.1
1603400400,0.1,0.1
1603401300,0.1,0.1
1603402200,0.1,0.1
1603403100,0.1,0.1
1603404000,0.1,0.1
1603404900,0.1,0.1
1603405800,0.1,0.1
1603406700,0.1,0.1
1603407600,0.1,0.1
1603408500,0.1,0.1
1603409400,0.1,0.1
1603410300,0.1,0.1
1603411200,0.1,0.1
1603412100,0.1,0.1
1603413000,0.1,0.1
1603413900,0.1,0.1
1603414800,0.1,0.1
1603415700,0.1,0.1
1603416600,0.1,0.1
1603417500,0.1,0.1
1603418400,0.1,0.1
1603419300,0.1,0.1
1603420200,0.1,0.1
1603421100,0.1,0.1
1603422000,0.1,0.1
1603422900,0.1,0.1
1603423800,0.1,0.1
1603424700,0.1,0.1
1603425600,0.1,0.1
1603426500,0.1,0.1
1603427400,0.1,0.1
1603428300,0.1,0.1
1603429200,0.1,0.1
1603430100,0.1,0.1
1603431000,0.1,0.1
1603431900,0.1,0.1
1603432800,0.1,0.1
1603433700,0.1,0.1
1603434600,0.1,0.1
1603435500,0.1,0.1
1603436400,0.1,0.1
1603437300,0.1,0.1
1603438200,0.1,0.1
1603439100,0.1,0.1
1603440000,0.1,0.1
1603440900,0.1,0.1
1603441800,0.1,0.1
1603442700,0.1,0.1
1603443600,0.1,0.1
1603444500,0.1,0.1
1603445400,0.1,0.1
1603446300,0.1,0.1
1603447200,0.1,0.1
1603448100,0.1,0.1
1603449000,0.1,0.1
1603449900,0.1,0.1
1603450800,0.1,0.1
1603451700,0.1,0.1
1603452600,0.1,0.1
1603453500,0.1,0.1
1603454400,0.1,0.1
1603455300,0.1,0.1
1603456200,0.1,0.1
1603457100,0.1,0.1
1603458000,0.1,0.1
1603458900,0.1,0.1
1603459800,0.1,0.1
1603460700,0.1,0.1
1603461600,0.1,0.1
1603462500,0.1,0.1
1603463400,0.1,0.1
1603464300,0.1,0.1
1603465200,0.1,0.1
1603466100,0.1,0.1
1603467000,0.1,0.1
1603467900,0.1,0.1
1603468800,0.1,0.1
1603469700,0.1,0.1
1603470600,0.1,0.1
1603471500,0.1,0.1
1603472400,0.1,0.1
1603473300,0.1,0.1
1603474200,0.1,0.1
1603475100,0.1,0.1
1603476000,0.1,0.1
1603476900,0.1,0.1
1603477800,0.1,0.1
1603478700,0.1,0.1
1603479600,0.1,0.1
1603480500,0.1,0.1
1603481400,0.1,0.1
1603482300,0.1,0.1
1603483200,0.1,0.1
1603484100,0.1,0.1
1603485000,0.1,0.1
1603485900,0.1,0.1
1603486800,0.1,0.1
1603487700,0.1,0.1
1603488600,0.1,0.1
1603489500,0.1,0.1
1603490400,0.1,0.1
1603491300,0.1,0.1
1603492200,0.1,0.1
1603493100,0.1,0.1
1603494000,0.1,0.1
1603494900,0.1,0.1
1603495800,0.1,0.1
1603496700,0.1,0.1
1603497600,0.1,0.1
1603498500,0.1,0.1
1603499400,0.1,0.1
1603500300,0.1,0.1
1603501200,0.1,0.1
1603502100,0.1,0.1
1603503000,0.1,0.1
1603503900,0.1,0.1
1603504800,0.1,0.1
1603505700,0.1,0.1
1603506600,0.1,0.1
1603507500,0.1,0.1
1603508400,0.1,0.1
1603509300,0.1,0.1
1603510200,0.1,0.1
1603511100,0.1,0.1
1603512000,0.1,0.1
1603512900,0.1,0.1
1603513800,0.1,0.1
1603514700,0.1,0.1
1603515600,0.1,0.1
1603516500,0.1,0.1
1603517400,0.1,0.1
1603518300,0.1,0.1
1603519200,0.1,0.1
1603520100,0.1,0.1
1603521000,0.1,0.1
1603521900,0.1,0.1
1603522800,0.1,0.1
1603523700,0.1,0.1
1603524600,0.1,0.1
1603525500,0.1,0.1
1603526400,0.1,0.1
1603527300,0.1,0.1
1603528200,0.1,0.1
1603529100,0.1,0.1
1603530000,0.1,0.1
1603530900,0.1,0.1
1603531800,0.1,0.1
1603532700,0.1,0.1
1603533600,0.1,0.1
1603534500,0.1,0.1
1603535400,0.1,0.1
1603536300,0.1,0.1
1603537200,0.1,0.1
1603538100,0.1,0.1
1603539000,0.1,0.1
1603539900,0.1,0.1
1603540800,0.1,0.1
1603541700,0.1,0.1
1603542600,0.1,0.1
1603543500,0.1,0.1
1603544400,0.1,0.1
1603545300,0.1,0.1
1603546200,0.1,0.1
1603547100,0.1,0.1
1603548000,0.1,0.1
1603548900,0.1,0.1
1603549800,0.1,0.1
1603550700,0.1,0.1
1603551600,0.1,0.1
1603552500,0.1,0.1
1603553400,0.1,0.1
1603554300,0.1,0.1
1603555200,0.1,0.1
1603556100,0.1,0.1
1603557000,0.1,0.1
1603557900,0.1,0.1
1603558800,0.1,0.1
1603559700,0.1,0.1
1603560600,0.1,0.1
1603561500,0.1,0.1
1603562400,0.1,0.1
1603563300,0.1,0.1
1603564200,0.1,0.1
1603565100,0.1,0.1
1603566000,0.1,0.1
1603566900,0.1,0.1
1603567800,0.1,0.1
1603568700,0.1,0.1
1603569600,0.1,0.1
1603570500,0.1,0.1
1603571400,0.1,0.1
1603572300,0.1,0.1
1603573200,0.1,0.1
1603574100,0.1,0.1
1603575000,0.1,0.1
1603575900,0.1,0.1
1603576800,0.1,0.1
1603577700,0.1,0.1
1603578600,0.1,0.1
1603579500,0.1,0.1
1603580400,0.1,0.1
1603581300,0.1,0.1
1603582200,0.1,0.1
1603583100,0.1,0.1
1603584000,0.1,0.1
1603584900,0.1,0.1
1603585800,0.1,0.1
1603586700,0.1,0.1
1603587600,0.1,0.1
1603588500,0.1,0.1
1603589400,0.1,0.1
1603590300,0.1,0.1
1603591200,0.1,0.1
1603592100,0.1,0.1
1603593000,0.1,0.1
1603593900,0.1,0.1
1603594800,0.1,0.1
1603595700,0.1,0.1
1603596600,0.1,0.1
1603597500,0.1,0.1
1603598400,0.1,0.1
1603599300,0.1,0.1
1603600200,0.1,0.1
1603601100,0.1,0.1
1603602000,0.1,0.1
1603602900,0.1,0.1
1603603800,0.1,0.1
1603604700,0.1,0.1
1603605600,0.1,0.1
1603606500,0.1,0.1
1603607400,0.1,0.1
1603608300,0.1,0.1
1603609200,0.1,0.1
1603610100,0.1,0.1
1603611000,0.1,0.1
1603611900,0.1,0.1
1603612800,0.1,0.1
1603613700,0.1,0.1
1603614600,0.1,0.1
1603615500,0.1,0.1
1603616400,0.1,0.1
1603617300,0.1,0.1
1603618200,0.1,0.1
1603619100,0.1,0.1
1603620000,0.1,0.1
1603620900,0.1,0.1
1603621800,0.1,0.1
1603622700,0.1,0.1
1603623600,0.1,0.1
1603624500,0.1,0.1
1603625400,0.1,0.1
1603626300,0.1,0.1
1603627200,0.1,0.1
1603628100,0.1,0.1
1603629000,0.1,0.1
1603629900,0.1,0.1
1603630800,0.1,0.1
1603631700,0.1,0.1
1603632600,0.1,0.1
1603633500,0.1,0.1
1603634400,0.1,0.1
1603635300,0.1,0.1
1603636200,0.1,0.1
1603637100,0.1,0.1
1603638000,0.1,0.1
1603638900,0.1,0.1
1603639800,0.1,0.1
1603640700,0.1,0.1
1603641600,0.1,0.1
1603642500,0.1,0.1
1603643400,0.1,0.1
1603644300,0.1,0.1
1603645200,0.1,0.1
1603646100,0.1,0.1
1603647000,0.1,0.1
1603647900,0.1,0.1
1603648800,0.1,0.1
1603649700,0.1,0.1
1603650600,0.1,0.1
1603651500,0.1,0.1
1603652400,0.1,0.1
1603653300,0.1,0.1
1603654200,0.1,0.1
1603655100,0.1,0.1
1603656000,0.1,0.1
1603656900,0.1,0.1
1603657800,0.1,0.1
1603658700,0.1,0.1
1603659600,0.1,0.1
1603660500,0.1,0.1
1603661400,0.1,0.1
1603662300,0.1,0.1
1603663200,0.1,0.1
1603664100,0.1,0.1
1603665000,0.1,0.1
1603665900,0.1,0.1
1603666800,0.1,0.1
1603667700,0.1,0.1
1603668600,0.1,0.1
1603669500,0.1,0.1
1603670400,0.1,0.1
1603671300,0.1,0.1
1603672200,0.1,0.1
1603673100,0.1,0.1
1603674000,0.1,0.1
1603674900,0.1,0.1
1603675800,0.1,0.1
1603676700,0.1,0.1
1603677600,0.1,0.1
1603678500,0.1,0.1
1603679400,0.1,0.1
1603680300,0.1,0.1
1603681200,0.1,0.1
1603682100,0.1,0.1
1603683000,0.1,0.1
1603683900,0.1,0.1
1603684800,0.1,0.1
1603685700,0.1,0.1
1603686600,0.1,0.1
1603687500,0.1,0.1
1603688400,0.1,0.1
1603689300,0.1,0.1
1603690200,0.1,0.1
1603691100,0.1,0.1
1603692000,0.1,0.1
1603692900,0.1,0.1
1603693800,0.1,0.1
1603694700,0.1,0.1
1603695600,0.1,0.1
1603696500,0.1,0.1
1603697400,0.1,0.1
1603698300,0.1,0.1
1603699200,0.1,0.1
1603700100,0.1,0.1
1603701000,0.1,0.1
1603701900,0.1,0.1
1603702800,0.1,0.1
1603703700,0.1,0.1
1603704600,0.1,0.1
1603705500,0.1,0.1
1603706400,0.1,0.1
1603707300,0.1,0.1
1603708200,0.1,0.1
1603709100,0.1,0.1
1603710000,0.1,0.1
1603710900,0.1,0.1
1603711800,0.1,0.1
1603712700,0.1,0.1
1603713600,0.1,0.1
1603714500,0.1,0.1
1603715400,0.1,0.1
1603716300,0.1,0.1
1603717200,0.1,0.1
1603718100,0.1,0.1
1603719000,0.1,0.1
1603719900,0.1,0.1
1603720800,0.1,0.1
1603721700,0.1,0.1
1603722600,0.1,0.1
1603723500,0.1,0.1
1603724400,0.1,0.1
1603725300,0.1,0.1
1603726200,0.1,0.1
1603727100,0.1,0.1
1603728000,0.1,0.1
1603728900,0.1,0.1
1603729800,0.1,0.1
1603730700,0.1,0.1
1603731600,0.1,0.1
1603732500,0.1,0.1
1603733400,0.1,0.1
1603734300,0.1,0.1
1603735200,0.1,0.1
1603736100,0.1,0.1
1603737000,0.1,0.1
1603737900,0.1,0.1
1603738800,0.1,0.1
1603739700,0.1,0.1
1603740600,0.1,0.1
1603741500,0.1,0.1
1603742400,0.1,0.1
1603743300,0.1,0.1
1603744200,0.1,0.1
1603745100,0.1,0.1
1603746000,0.1,0.1
1603746900,0.1,0.1
1603747800,0.1,0.1
1603748700,0.1,0.1
1603749600,0.1,0.1
1603750500,0.1,0.1
1603751400,0.1,0.1
1603752300,0.1,0.1
1603753200,0.1,0.1
1603754100,0.1,0.1
1603755000,0.1,0.1
1603755900,0.1,0.1
1603756800,0.1,0.1
1603757700,0.1,0.1
1603758600,0.1,0.1
1603759500,0.1,0.1
1603760400,0.1,0.1
1603761300,0.1,0.1
1603762200,0.1,0.1
1603763100,0.1,0.1
1603764000,0.1,0.1
1603764900,0.1,0.1
1603765800,0.1,0.1
1603766700,0.1,0.1
1603767600,0.1,0.1
1603768500,0.1,0.1
1603769400,0.1,0.1
1603770300,0.1,0.1
1603771200,0.1,0.1
1603772100,0.1,0.1
1603773000,0.1,0.1
1603773900,0.1,0.1
1603774800,0.1,0.1
1603775700,0.1,0.1
1603776600,0.1,0.1
1603777500,0.1,0.1
1603778400,0.1,0.1
1603779300,0.1,0.1
1603780200,0.1,0.1
1603781100,0.1,0.1
1603782000,0.1,0.1
1603782900,0.1,0.1
1603783800,0.1,0.1
1603784700,0.1,0.1
1603785600,0.1,0.1
1603786500,0.1,0.1
1603787400,0.1,0.1
1603788300,0.1,0.1
1603789200,0.1,0.1
1603790100,0.1,0.1
1603791000,0.1,0.1
1603791900,0.1,0.1
1603792800,0.1,0.1
1603793700,0.1,0.1
1603794600,0.1,0.1
1603795500,0.1,0.1
1603796400,0.1,0.1
1603797300,0.1,0.1
1603798200,0.1,0.1
1603799100,0.1,0.1
1603800000,0.1,0.1
1603800900,0.1,0.1
1603801800,0.1,0.1
1603802700,0.1,0.1
1603803600,0.1,0.1
1603804500,0.1,0.1
1603805400,0.1,0.1
1603806300,0.1,0.1
1603807200,0.1,0.1
1603808100,0.1,0.1
1603809000,0.1,0.1
1603809900,0.1,0.1
1603810800,0.1,0.1
1603811700,0.1,0.1
1603812600,0.1,0.1
1603813500,0.1,0.1
1603814400,0.1,0.1
1603815300,0.1,0.1
1603816200,0.1,0.1
1603817100,0.1,0.1
1603818000,0.1,0.1
1603818900,0.1,0.1
1603819800,0.1,0.1
1603820700,0.1,0.1
1603821600,0.1,0.1
1603822500,0.1,0.1
1603823400,0.1,0.1
1603824300,0.1,0.1
1603825200,0.1,0.1
1603826100,0.1,0.1
1603827000,0.1,0.1
1603827900,0.1,0.1
1603828800,0.1,0.1
1603829700,0.1,0.1
1603830600,0.1,0.1
1603831500,0.1,0.1
1603832400,0.1,0.1
1603833300,0.1,0.1
1603834200,0.1,0.1
1603835100,0.1,0.1
1603836000,0.1,0.1
1603836900,0.1,0.1
1603837800,0.1,0.1
1603838700,0.1,0.1
1603839600,0.1,0.1
1603840500,0.1,0.1
1603841400,0.1,0.1
1603842300,0.1,0.1
1603843200,0.1,0.1
1603844100,0.1,0.1
1603845000,0.1,0.1
1603845900,0.1,0.1
1603846800,0.1,0.1
1603847700,0.1,0.1
1603848600,0.1,0.1
1603849500,0.1,0.1
1603850400,0.1,0.1
1603851300,0.1,0.1
1603852200,0.1,0.1
1603853100,0.1,0.1
1603854000,0.1,0.1
1603854900,0.1,0.1
1603855800,0.1,0.1
1603856700,0.1,0.1
1603857600,0.1,0.1
1603858500,0.1,0.1
1603859400,0.1,0.1
1603860300,0.1,0.1
1603861200,0.1,0.1
1603862100,0.1,0.1
1603863000,0.1,0.1
1603863900,0.1,0.1
1603864800,0.1,0.1
1603865700,0.1,0.1
1603866600,0.1,0.1
1603867500,0.1,0.1
1603868400,0.1,0.1
1603869300,0.1,0.1
1603870200,0.1,0.1
1603871100,0.1,0.1
1603872000,0.1,0.1
1603872900,0.1,0.1
1603873800,0.1,0.1
1603874700,0.1,0.1
1603875600,0.1,0.1
1603876500,0.1,0.1
1603877400,0.1,0.1
1603878300,0.1,0.1
1603879200,0.1,0.1
1603880100,0.1,0.1
1603881000,0.1,0.1
1603881900,0.1,0.1
1603882800,0.1,0.1
1603883700,0.1,0.1
1603884600,0.1,0.1
1603885500,0.1,0.1
1603886400,0.1,0.1
1603887300,0.1,0.1
1603888200,0.1,0.1
1603889100,0.1,0.1
1603890000,0.1,0.1
1603890900,0.1,0.1
1603891800,0.1,0.1
1603892700,0.1,0.1
1603893600,0.1,0.1
1603894500,0.1,0.1
1603895400,0.1,0.1
1603896300,0.1,0.1
1603897200,0.1,0.1
1603898100,0.1,0.1
1603899000,0.1,0.1
1603899900,0.1,0.1
1603900800,0.1,0.1
1603901700,0.1,0.1
1603902600,0.1,0.1
1603903500,0.1,0.1
1603904400,0.1,0.1
1603905300,0.1,0.1
1603906200,0.1,0.1
1603907100,0.1,0.1
1603908000,0.1,0.1
1603908900,0.1,0.1
1603909800,0.1,0.1
1603910700,0.1,0.1
1603911600,0.1,0.1
1603912500,0.1,0.1
1603913400,0.1,0.1
1603914300,0.1,0.1
1603915200,0.1,0.1
1603916100,0.1,0.1
1603917000,0.1,0.1
1603917900,0.1,0.1
1603918800,0.1,0.1
1603919700,0.1,0.1
1603920600,0.1,0.1
1603921500,0.1,0.1
1603922400,0.1,0.1
1603923300,0.1,0.1
1603924200,0.1,0.1
1603925100,0.1,0.1
1603926000,0.1,0.1
1603926900,0.1,0.1
1603927800,0.1,0.1
1603928700,0.1,0.1
1603929600,0.1,0.1
1603930500,0.1,0.1
1603931400,0.1,0.1
1603932300,0.1,0.1
1603933200,0.1,0.1
1603934100,0.1,0.1
1603935000,0.1,0.1
1603935900,0.1,0.1
1603936800,0.1,0.1
1603937700,0.1,0.1
1603938600,0.1,0.1
1603939500,0.1,0.1
1603940400,0.1,0.1
1603941300,0.1,0.1
1603942200,0.1,0.1
1603943100,0.1,0.1
1603944000,0.1,0.1
1603944900,0.1,0.1
1603945800,0.1,0.1
1603946700,0.1,0.1
1603947600,0.1,0.1
1603948500,0.1,0.1
1603949400,0.1,0.1
1603950300,0.1,0.1
1603951200,0.1,0.1
1603952100,0.1,0.1
1603953000,0.1,0.1
1603953900,0.1,0.1
1603954800,0.1,0.1
1603955700,0.1,0.1
1603956600,0.1,0.1
1603957500,0.1,0.1
1603958400,0.1,0.1
1603959300,0.1,0.1
1603960200,0.1,0.1
1603961100,0.1,0.1
1603962000,0.1,0.1
1603962900,0.1,0.1
1603963800,0.1,0.1
1603964700,0.1,0.1
1603965600,0.1,0.1
1603966500,0.1,0.1
1603967400,0.1,0.1
1603968300,0.1,0.1
1603969200,0.1,0.1
1603970100,0.1,0.1
1603971000,0.1,0.1
1603971900,0.1,0.1
1603972800,0.1,0.1
1603973700,0.1,0.1
1603974600,0.1,0.1
1603975500,0.1,0.1
1603976400,0.1,0.1
1603977300,0.1,0.1
1603978200,0.1,0.1
1603979100,0.1,0.1
1603980000,0.1,0.1
1603980900,0.1,0.1
1603981800,0.1,0.1
1603982700,0.1,0.1
1603983600,0.1,0.1
1603984500,0.1,0.1
1603985400,0.1,0.1
1603986300,0.1,0.1
1603987200,0.1,0.1
1603988100,0.1,0.1
1603989000,0.1,0.1
1603989900,0.1,0.1
1603990800,0.1,0.1
1603991700,0.1,0.1
1603992600,0.1,0.1
1603993500,0.1,0.1
1603994400,0.1,0.1
1603995300,0.1,0.1
1603996200,0.1,0.1
1603997100,0.1,0.1
1603998000,0.1,0.1
1603998900,0.1,0.1
1603999800,0.1,0.1
1604000700,0.1,0.1
1604001600,0.1,0.1
1604002500,0.1,0.1
1604003400,0.1,0.1
1604004300,0.1,0.1
1604005200,0.1,0.1
1604006100,0.1,0.1
1604007000,0.1,0.1
1604007900,0.1,0.1
1604008800,0.1,0.1
1604009700,0.1,0.1
1604010600,0.1,0.1
1604011500,0.1,0.1
1604012400,0.1,0.1
1604013300,0.1,0.1
1604014200,0.1,0.1
1604015100,0.1,0.1
1604016000,0.1,0.1
1604016900,0.1,0.1
1604017800,0.1,0.1
1604018700,0.1,0.1
1604019600,0.1,0.1
1604020500,0.1,0.1
1604021400,0.1,0.1
1604022300,0.1,0.1
1604023200,0.1,0.1
1604024100,0.1,0.1
1604025000,0.1,0.1
1604025900,0.1,0.1
1604026800,0.1,0.1
1604027700,0.1,0.1
1604028600,0.1,0.1
1604029500,0.1,0.1
1604030400,0.1,0.1
1604031300,0.1,0.1
1604032200,0.1,0.1
1604033100,0.1,0.1
1604034000,0.1,0.1
1604034900,0.1,0.1
1604035800,0.1,0.1
1604036700,0.1,0.1
1604037600,0.1,0.1
1604038500,0.1,0.1
1604039400,0.1,0.1
1604040300,0.1,0.1
1604041200,0.1,0.1
1604042100,0.1,0.1
1604043000,0.1,0.1
1604043900,0.1,0.1
1604044800,0.1,0.1
1604045700,0.1,0.1
1604046600,0.1,0.1
1604047500,0.1,0.1
1604048400,0.1,0.1
1604049300,0.1,0.1
1604050200,0.1,0.1
1604051100,0.1,0.1
1604052000,0.1,0.1
1604052900,0.1,0.1
1604053800,0.1,0.1
1604054700,0.1,0.1
1604055600,0.1,0.1
1604056500,0.1,0.1
1604057400,0.1,0.1
1604058300,0.1,0.1
1604059200,0.1,0.1
1604060100,0.1,0.1
1604061000,0.1,0.1
1604061900,0.1,0.1
1604062800,0.1,0.1
1604063700,0.1,0.1
1604064600,0.1,0.1
1604065500,0.1,0.1
1604066400,0.1,0.1
1604067300,0.1,0.1
1604068200,0.1,0.1
1604069100,0.1,0.1
1604070000,0.1,0.1
1604070900,0.1,0.1
1604071800,0.1,0.1
1604072700,0.1,0.1
1604073600,0.1,0.1
1604074500,0.1,0.1
1604075400,0.1,0.1
1604076300,0.1,0.1
1604077200,0.1,0.1
1604078100,0.1,0.1
1604079000,0.1,0.1
1604079900,0.1,0.1
1604080800,0.1,0.1
1604081700,0.1,0.1
1604082600,0.1,0.1
1604083500,0.1,0.1
1604084400,0.1,0.1
1604085300,0.1,0.1
1604086200,0.1,0.1
1604087100,0.1,0.1
1604088000,0.1,0.1
1604088900,0.1,0.1
1604089800,0.1,0.1
1604090700,0.1,0.1
1604091600,0.1,0.1
1604092500,0.1,0.1
1604093400,0.1,0.1
1604094300,0.1,0.1
1604095200,0.1,0.1
1604096100,0.1,0.1
1604097000,0.1,0.1
1604097900,0.1,0.1
1604098800,0.1,0.1
1604099700,0.1,0.1
1604100600,0.1,0.1
1604101500,0.1,0.1
1604102400,0.1,0.1
1604103300,0.1,0.1
1604104200,0.1,0.1
1604105100,0.1,0.1
1604106000,0.1,0.1
1604106900,0.1,0.1
1604107800,0.1,0.1
1604108700,0.1,0.1
1604109600,0.1,0.1
1604110500,0.1,0.1
1604111400,0.1,0.1
1604112300,0.1,0.1
1604113200,0.1,0.1
1604114100,0.1,0.1
1604115000,0.1,0.1
1604115900,0.1,0.1
1604116800,0.1,0.1
1604117700,0.1,0.1
1604118600,0.1,0.1
1604119500,0.1,0.1
1604120400,0.1,0.1
1604121300,0.1,0.1
1604122200,0.1,0.1
1604123100,0.1,0.1
1604124000,0.1,0.1
1604124900,0.1,0.1
1604125800,0.1,0.1
1604126700,0.1,0.1
1604127600,0.1,0.1
1604128500,0.1,0.1
1604129400,0.1,0.1
1604130300,0.1,0.1
1604131200,0.1,0.1
1604132100,0.1,0.1
1604133000,0.1,0.1
1604133900,0.1,0.1
1604134800,0.1,0.1
1604135700,0.1,0.1
1604136600,0.1,0.1
1604137500,0.1,0.1
1604138400,0.1,0.1
1604139300,0.1,0.1
1604140200,0.1,0.1
1604141100,0.1,0.1
1604142000,0.1,0.1
1604142900,0.1,0.1
1604143800,0.1,0.1
1604144700,0.1,0.1
1604145600,0.1,0.1
1604146500,0.1,0.1
1604147400,0.1,0.1
1604148300,0.1,0.1
1604149200,0.1,0.1
1604150100,0.1,0.1
1604151000,0.1,0.1
1604151900,0.1,0.1
1604152800,0.1,0.1
1604153700,0.1,0.1
1604154600,0.1,0.1
1604155500,0.1,0.1
1604156400,0.1,0.1
1604157300,0.1,0.1
1604158200,0.1,0.1
1604159100,0.1,0.1
1604160000,0.1,0.1
1604160900,0.1,0.1
1604161800,0.1,0.1
1604162700,0.1,0.1
1604163600,0.1,0.1
1604164500,0.1,0.1
1604165400,0.1,0.1
1604166300,0.1,0.1
1604167200,0.1,0.1
1604168100,0.1,0.1
1604169000,0.1,0.1
1604169900,0.1,0.1
1604170800,0.1,0.1
1604171700,0.1,0.1
1604172600,0.1,0.1
1604173500,0.1,0.1
1604174400,0.1,0.1
1604175300,0.1,0.1
1604176200,0.1,0.1
1604177100,0.1,0.1
1604178000,0.1,0.1
1604178900,0.1,0.1
1604179800,0.1,0.1
1604180700,0.1,0.1
1604181600,0.1,0.1
1604182500,0.1,0.1
1604183400,0.1,0.1
1604184300,0.1,0.1
1604185200,0.1,0.1
1604186100,0.1,0.1
1604187000,0.1,0.1
1604187900,0.1,0.1
1604188800,0.1,0.1
1604189700,0.1,0.1
1604190600,0.1,0.1
1604191500,0.1,0.1
1604192400,0.1,0.1
1604193300,0.1,0.1
1604194200,0.1,0.1
1604195100,0.1,0.1
1604196000,0.1,0.1
1604196900,0.1,0.1
1604197800,0.1,0.1
1604198700,0.1,0.1
1604199600,0.1,0.1
1604200500,0.1,0.1
1604201400,0.1,0.1
1604202300,0.1,0.1
1604203200,0.1,0.1
1604204100,0.1,0.1
1604205000,0.1,0.1
1604205900,0.1,0.1
1604206800,0.1,0.1
1604207700,0.1,0.1
1604208600,0.1,0.1
1604209500,0.1,0.1
1604210400,0.1,0.1
1604211300,0.1,0.1
1604212200,0.1,0.1
1604213100,0.1,0.1
1604214000,0.1,0.1
1604214900,0.1,0.1
1604215800,0.1,0.1
1604216700,0.1,0.1
1604217600,0.1,0.1
1604218500,0.1,0.1
1604219400,0.1,0.1
1604220300,0.1,0.1
1604221200,0.1,0.1
1604222100,0.1,0.1
1604223000,0.1,0.1
1604223900,0.1,0.1
1604224800,0.1,0.1
1604225700,0.1,0.1
1604226600,0.1,0.1
1604227500,0.1,0.1
1604228400,0.1,0.1
1604229300,0.1,0.1
1604230200,0.1,0.1
1604231100,0.1,0.1
1604232000,0.1,0.1
1604232900,0.1,0.1
1604233800,0.1,0.1
1604234700,0.1,0.1
1604235600,0.1,0.1
1604236500,0.1,0.1
1604237400,0.1,0.1
1604238300,0.1,0.1
1604239200,0.1,0.1
1604240100,0.1,0.1
1604241000,0.1,0.1
1604241900,0.1,0.1
1604242800,0.1,0.1
1604243700,0.1,0.1
1604244600,0.1,0.1
1604245500,0.1,0.1
1604246400,0.1,0.1
1604247300,0.1,0.1
1604248200,0.1,0.1
1604249100,0.1,0.1
1604250000,0.1,0.1
1604250900,0.1,0.1
1604251800,0.1,0.1
1604252700,0.1,0.1
1604253600,0.1,0.1
1604254500,0.1,0.1
1604255400,0.1,0.1
1604256300,0.1,0.1
1604257200,0.1,0.1
1604258100,0.1,0.1
1604259000,0.1,0.1
1604259900,0.1,0.1
1604260800,0.1,0.1
1604261700,0.1,0.1
1604262600,0.1,0.1
1604263500,0.1,0.1
1604264400,0.1,0.1
1604265300,0.1,0.1
1604266200,0.1,0.1
1604267100,0.1,0.1
1604268000,0.1,0.1
1604268900,0.1,0.1
1604269800,0.1,0.1
1604270700,0.1,0.1
1604271600,0.1,0.1
1604272500,0.1,0.1
1604273400,0.1,0.1
1604274300,0.1,0.1
1604275200,0.1,0.1
1604276100,0.1,0.1
1604277000,0.1,0.1
1604277900,0.1,0.1
1604278800,0.1,0.1
1604279700,0.1,0.1
1604280600,0.1,0.1
1604281500,0.1,0.1
1604282400,0.1,0.1
1604283300,0.1,0.1
1604284200,0.1,0.1
1604285100,0.1,0.1
1604286000,0.1,0.1
1604286900,0.1,0.1
1604287800,0.1,0.1
1604288700,0.1,0.1
1604289600,0.1,0.1
1604290500,0.1,0.1
1604291400,0.1,0.1
1604292300,0.1,0.1
1604293200,0.1,0.1
1604294100,0.1,0.1
1604295000,0.1,0.1
1604295900,0.1,0.1
1604296800,0.1,0.1
1604297700,0.1,0.1
1604298600,0.1,0.1
1604299500,0.1,0.1
1604300400,0.1,0.1
1604301300,0.1,0.1
1604302200,0.1,0.1
1604303100,0.1,0.1
1604304000,0.1,0.1
